project,filePath,methodName,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/common/accessor/gizmo/GizmoMemberAccessorImplementorTest.java,testThrowsWhenReadMethodReturnVoid,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/common/accessor/gizmo/GizmoMemberAccessorImplementorTest.java,testGeneratedMemberAccessorForBooleanMethod,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/common/accessor/gizmo/GizmoMemberAccessorImplementorTest.java,testThrowsWhenGetBooleanReturnsNonBoolean,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/constraintweight/descriptor/ConstraintWeightDescriptorTest.java,extractionFunction,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/constraintweight/descriptor/ConstraintWeightDescriptorTest.java,extractionFunctionExtended,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/entity/descriptor/EntityDescriptorTest.java,movableEntitySelectionFilter,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/entity/descriptor/EntityDescriptorTest.java,extendedMovableEntitySelectionFilterUsedByChildSelector,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/entity/descriptor/EntityDescriptorTest.java,extractExtendedEntities,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/lookup/ClassAndPlanningIdComparatorTest.java,comparesDifferentClassesByClassName,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/lookup/ClassAndPlanningIdComparatorTest.java,comparesSameComparableClassesByNaturalOrder,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/lookup/ClassAndPlanningIdComparatorTest.java,comparesSameUnComparableClassesByPlanningId,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/score/descriptor/ScoreDescriptorTest.java,scoreDefinition,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/score/descriptor/ScoreDescriptorTest.java,scoreAccess,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/cloner/AbstractSolutionClonerTest.java,cloneEntityArrayPropertySolution,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/cloner/AbstractSolutionClonerTest.java,supportsEntityToSolutionBacklinking,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/cloner/GizmoSolutionClonerTest.java,debuggingDisabled,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/cloner/GizmoSolutionClonerTest.java,instanceOfComparatorTest,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/cloner/GizmoSolutionClonerTest.java,cloneExtendedSolution,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,problemFactProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,readMethodProblemFactCollectionProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,problemFactCollectionPropertyWithArgument,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,duplicateProblemFactCollectionProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,duplicatePlanningEntityCollectionProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,duplicatePlanningScorePropertyProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,missingPlanningScorePropertyProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,problemFactIsPlanningEntityCollectionProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,wildcardProblemFactAndEntityProperties,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,wildcardSupersEntityListProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,noProblemFactPropertyWithEasyScoreCalculation,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,extended,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,setProperties,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,arrayProperties,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,generic,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,autoDiscoverProblemFactCollectionPropertyElementTypeUnknown,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,countUninitializedVariables,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,countUnassignedValues,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,problemScaleBasic,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,problemScaleChained,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/descriptor/SolutionDescriptorTest.java,problemScaleList,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/mutation/MutationCounterTest.java,countMutationsNone,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/mutation/MutationCounterTest.java,countMutationsSome,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/mutation/MutationCounterTest.java,countMutationsAll,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/solution/mutation/MutationCounterTest.java,countMutationsOnExtendedEntities,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/bigdecimal/BigDecimalValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/bigdecimal/BigDecimalValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/bigdecimal/BigDecimalValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/bigdecimal/BigDecimalValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/biginteger/BigIntegerValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/biginteger/BigIntegerValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/biginteger/BigIntegerValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/biginteger/BigIntegerValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/biginteger/BigIntegerValueRangeTest.java,createRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/collection/ListValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/collection/ListValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/collection/ListValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/collection/ListValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/EmptyValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/EmptyValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/EmptyValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/EmptyValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/EmptyValueRangeTest.java,createRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/NullableCountableValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/NullableCountableValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/NullableCountableValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/NullableCountableValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/NullableCountableValueRangeTest.java,createRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/CompositeCountableValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/CompositeCountableValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/CompositeCountableValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/CompositeCountableValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/composite/CompositeCountableValueRangeTest.java,createRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,createRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,getIndexNegative,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primboolean/BooleanValueRangeTest.java,getIndexGreaterThanSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primdouble/DoubleValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primint/IntValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primint/IntValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primint/IntValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primint/IntValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primlong/LongValueRangeTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primlong/LongValueRangeTest.java,get,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primlong/LongValueRangeTest.java,contains,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primlong/LongValueRangeTest.java,createOriginalIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/primlong/LongValueRangeTest.java,createRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getSizeForLocalDate,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getSizeForLocalDateTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getForLocalDate,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getForLocalDateTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,containsForLocalDate,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,containsForLocalDateTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,createOriginalIteratorForLocalDate,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,createOriginalIteratorForLocalDateTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,createRandomIteratorForLocalDate,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,createRandomIteratorForLocalDateTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,emptyRandomIterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getAndCreateOriginalIteratorInSyncForLocalDate,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,fullLocalDateRange,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,fullLocalDateTimeRange,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,fullYearRange,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,nullFrom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,nullTo,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,nullIncrementUnitType,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,invalidIncrementUnitAmount,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,fromAfterTo,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,incrementUnitTypeNotSupportedByFrom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,incrementUnitTypeNotSupportedByTo,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,remainderOnIncrementAmount,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,remainderOnIncrementType,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,remainderOnIncrementTypeExceedsMaximumYear,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getIndexNegative,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/valuerange/buildin/temporal/TemporalValueRangeTest.java,getIndexGreaterThanSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,addAndRemoveEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,addAndRemoveElement,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveElementToLowerIndexSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveElementToHigherIndexSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveElementToAnotherEntityChangeIndex,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveElementToAnotherEntitySameIndex,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveOneUpToEnd,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveOneDownToStart,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapElementsSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapElementsAnotherEntityChangeIndex,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapElementsAnotherEntitySameIndex,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapNeighbors,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveSubListToHigherIndexSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveSubListToLowerIndexSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveSubListToAnotherEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveTailSubList,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,moveWholeListReversing,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapSubListsSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapSubListsSameSizeSameEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/ListVariableListenerTest.java,swapSubListsSameEntityReversing,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/anchor/AnchorVariableListenerTest.java,chained,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/anchor/ExternalizedAnchorVariableSupplyTest.java,chainedEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,cyclic,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,cyclicReferenced,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,nonCyclicWithSevenDisorderedShadows,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,listVariableListenerWithBasicSourceVariable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,basicVariableListenerWithListSourceVariable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,extendedZigZag,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,manyToMany,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/custom/CustomVariableListenerTest.java,manyToManyRequiresUniqueEntityEvents,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/ListVariableDescriptorTest.java,elementType,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/ListVariableDescriptorTest.java,acceptsValueType,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/ListVariableDescriptorTest.java,buildDescriptorWithArrayValueRange,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/ListVariableDescriptorTest.java,requiresEntityIndependentValueRange,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/GenuineVariableDescriptorTest.java,isReinitializable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/GenuineVariableDescriptorTest.java,isReinitializable_nullable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/descriptor/GenuineVariableDescriptorTest.java,isReinitializable_list,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/index/IndexVariableListenerTest.java,index,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/index/IndexVariableListenerTest.java,removeEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/index/ExternalizedIndexVariableSupplyTest.java,listVariable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/ExternalizedSingletonInverseVariableSupplyTest.java,chainedEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/CollectionInverseVariableListenerTest.java,normal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/SingletonListInverseVariableListenerTest.java,inverseRelation,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/SingletonListInverseVariableListenerTest.java,removeEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/ExternalizedSingletonListInverseVariableSupplyTest.java,listVariable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/SingletonInverseVariableListenerTest.java,chainedEntity,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/inverserelation/ExternalizedCollectionInverseVariableSupplyTest.java,normal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/listener/support/VariableListenerSupportTest.java,shadowVariableListenerOrder,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/domain/variable/listener/support/violation/ShadowVariablesAssertTest.java,violationMessage,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/exhaustivesearch/DefaultExhaustiveSearchPhaseTest.java,restoreWorkingSolution,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/exhaustivesearch/node/comparator/BreadthFirstNodeComparatorTest.java,compare,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/exhaustivesearch/node/comparator/ScoreFirstNodeComparatorTest.java,compare,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/exhaustivesearch/node/comparator/DepthFirstNodeComparatorTest.java,compare,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/exhaustivesearch/node/comparator/OptimisticBoundFirstNodeComparatorTest.java,compare,0,0,0,0
